,time,price,signal
12734,1547596800000,0.033514,hold
12735,1547600400000,0.033492,hold
12736,1547604000000,0.033508,hold
12737,1547607600000,0.033399,hold
12738,1547611200000,0.033469,hold
12739,1547614800000,0.033438,hold
12740,1547618400000,0.033582,hold
12741,1547622000000,0.033563,hold
12742,1547625600000,0.033557,hold
12743,1547629200000,0.033948,hold
12744,1547632800000,0.033882,hold
12745,1547636400000,0.033891,hold
12746,1547640000000,0.033875,hold
12747,1547643600000,0.034362,hold
12748,1547647200000,0.033825,hold
12749,1547650800000,0.033914,hold
12750,1547654400000,0.033725,hold
12751,1547658000000,0.03369,hold
12752,1547661600000,0.033824,hold
12753,1547665200000,0.03378,hold
12754,1547668800000,0.033857,hold
12755,1547672400000,0.033766,hold
12756,1547676000000,0.033925,hold
12757,1547679600000,0.033922,hold
12758,1547683200000,0.03383,hold
12759,1547686800000,0.033772,hold
12760,1547690400000,0.033812,hold
12761,1547694000000,0.033536,hold
12762,1547697600000,0.033611,hold
12763,1547701200000,0.033648,hold
12764,1547704800000,0.033625,hold
12765,1547708400000,0.033642,hold
12766,1547712000000,0.033673,hold
12767,1547715600000,0.033623,hold
12768,1547719200000,0.033545,hold
12769,1547722800000,0.033637,hold
12770,1547726400000,0.033554,hold
12771,1547730000000,0.033473,hold
12772,1547733600000,0.03338,hold
12773,1547737200000,0.033396,hold
12774,1547740800000,0.03348,hold
12775,1547744400000,0.033501,hold
12776,1547748000000,0.033536,hold
12777,1547751600000,0.033537,hold
12778,1547755200000,0.033669,hold
12779,1547758800000,0.033548,hold
12780,1547762400000,0.033563,hold
12781,1547766000000,0.033592,hold
12782,1547769600000,0.033644,hold
12783,1547773200000,0.03358,hold
12784,1547776800000,0.033635,hold
12785,1547780400000,0.033626,hold
12786,1547784000000,0.033621,hold
12787,1547787600000,0.033506,hold
12788,1547791200000,0.033473,hold
12789,1547794800000,0.033622,hold
12790,1547798400000,0.033663,hold
12791,1547802000000,0.033598,hold
12792,1547805600000,0.033584,hold
12793,1547809200000,0.033349,hold
12794,1547812800000,0.033464,hold
12795,1547816400000,0.033384,hold
12796,1547820000000,0.033425,hold
12797,1547823600000,0.033358,hold
12798,1547827200000,0.033463,hold
12799,1547830800000,0.033326,hold
12800,1547834400000,0.033051,hold
12801,1547838000000,0.033173,hold
12802,1547841600000,0.03316,hold
12803,1547845200000,0.033153,hold
12804,1547848800000,0.033065,hold
12805,1547852400000,0.033029,hold
12806,1547856000000,0.033149,hold
12807,1547859600000,0.033182,hold
12808,1547863200000,0.033283,hold
12809,1547866800000,0.033282,hold
12810,1547870400000,0.033231,hold
12811,1547874000000,0.033246,hold
12812,1547877600000,0.033266,hold
12813,1547881200000,0.033252,hold
12814,1547884800000,0.033261,hold
12815,1547888400000,0.033305,hold
12816,1547892000000,0.033282,hold
12817,1547895600000,0.033529,hold
12818,1547899200000,0.033434,hold
12819,1547902800000,0.033439,hold
12820,1547906400000,0.033477,hold
12821,1547910000000,0.033452,hold
12822,1547913600000,0.033454,hold
12823,1547917200000,0.033502,hold
12824,1547920800000,0.033524,hold
12825,1547924400000,0.033366,hold
12826,1547928000000,0.033453,hold
12827,1547931600000,0.033425,hold
12828,1547935200000,0.033443,hold
12829,1547938800000,0.033467,hold
12830,1547942400000,0.033441,hold
12831,1547946000000,0.033462,hold
12832,1547949600000,0.033322,hold
12833,1547953200000,0.033298,hold
12834,1547956800000,0.033318,hold
12835,1547960400000,0.033432,hold
12836,1547964000000,0.033375,hold
12837,1547967600000,0.033274,hold
12838,1547971200000,0.033257,hold
12839,1547974800000,0.03326,hold
12840,1547978400000,0.033251,hold
12841,1547982000000,0.033252,hold
12842,1547985600000,0.03326,hold
12843,1547989200000,0.033428,hold
12844,1547992800000,0.033437,hold
12845,1547996400000,0.033374,hold
12846,1548000000000,0.033201,hold
12847,1548003600000,0.033189,hold
12848,1548007200000,0.033236,hold
12849,1548010800000,0.033117,hold
12850,1548014400000,0.0332,hold
12851,1548018000000,0.033271,hold
12852,1548021600000,0.033204,hold
12853,1548025200000,0.033165,hold
12854,1548028800000,0.033214,hold
12855,1548032400000,0.03313,hold
12856,1548036000000,0.033131,hold
12857,1548039600000,0.033118,hold
12858,1548043200000,0.033018,hold
12859,1548046800000,0.03258,hold
12860,1548050400000,0.032632,hold
12861,1548054000000,0.032843,hold
12862,1548057600000,0.032838,hold
12863,1548061200000,0.032791,hold
12864,1548064800000,0.033071,hold
12865,1548068400000,0.032954,hold
12866,1548072000000,0.03312,hold
12867,1548075600000,0.032987,hold
12868,1548079200000,0.033064,hold
12869,1548082800000,0.032926,hold
12870,1548086400000,0.032988,hold
12871,1548090000000,0.03298,hold
12872,1548093600000,0.032958,hold
12873,1548097200000,0.032903,hold
12874,1548100800000,0.032953,hold
12875,1548104400000,0.032893,hold
12876,1548108000000,0.032713,hold
12877,1548111600000,0.032794,hold
12878,1548115200000,0.032767,hold
12879,1548118800000,0.032865,hold
12880,1548122400000,0.03302,hold
12881,1548126000000,0.032951,hold
12882,1548129600000,0.032916,hold
12883,1548133200000,0.032984,hold
12884,1548136800000,0.032959,hold
12885,1548140400000,0.032836,hold
12886,1548144000000,0.032891,hold
12887,1548147600000,0.032933,hold
12888,1548151200000,0.032946,hold
12889,1548154800000,0.03286,hold
12890,1548158400000,0.032457,hold
12891,1548162000000,0.032756,hold
12892,1548165600000,0.032764,hold
12893,1548169200000,0.03302,hold
12894,1548172800000,0.033,hold
12895,1548176400000,0.032971,hold
12896,1548180000000,0.033046,hold
12897,1548183600000,0.032983,hold
12898,1548187200000,0.033034,hold
12899,1548190800000,0.033008,hold
12900,1548194400000,0.032917,hold
12901,1548198000000,0.033,hold
12902,1548201600000,0.033004,hold
12903,1548205200000,0.033007,hold
12904,1548208800000,0.032995,hold
12905,1548212400000,0.033031,hold
12906,1548216000000,0.033024,hold
12907,1548219600000,0.033086,hold
12908,1548223200000,0.033054,hold
12909,1548226800000,0.033021,hold
12910,1548230400000,0.033029,hold
12911,1548234000000,0.032958,hold
12912,1548237600000,0.032924,hold
12913,1548241200000,0.032905,hold
12914,1548244800000,0.032944,hold
12915,1548248400000,0.032966,hold
12916,1548252000000,0.033005,hold
12917,1548255600000,0.032982,hold
12918,1548259200000,0.03278,hold
12919,1548262800000,0.03283,hold
12920,1548266400000,0.032822,hold
12921,1548270000000,0.03283,hold
12922,1548273600000,0.032725,hold
12923,1548277200000,0.03269,hold
12924,1548280800000,0.032776,hold
12925,1548284400000,0.032775,hold
12926,1548288000000,0.032773,hold
12927,1548291600000,0.032777,hold
12928,1548295200000,0.032731,hold
12929,1548298800000,0.032569,hold
12930,1548302400000,0.03258,hold
12931,1548306000000,0.032606,hold
12932,1548309600000,0.032621,hold
12933,1548313200000,0.032605,hold
12934,1548316800000,0.032683,hold
12935,1548320400000,0.032591,hold
12936,1548324000000,0.032556,hold
12937,1548327600000,0.032465,hold
12938,1548331200000,0.032579,hold
12939,1548334800000,0.032619,hold
12940,1548338400000,0.032618,hold
12941,1548342000000,0.032601,hold
12942,1548345600000,0.032578,hold
12943,1548349200000,0.032511,hold
12944,1548352800000,0.032467,hold
12945,1548356400000,0.032437,hold
12946,1548360000000,0.032612,hold
12947,1548363600000,0.032595,hold
12948,1548367200000,0.032589,hold
12949,1548370800000,0.032567,hold
12950,1548374400000,0.032608,hold
12951,1548378000000,0.032596,hold
12952,1548381600000,0.0325,hold
12953,1548385200000,0.032577,hold
12954,1548388800000,0.032583,hold
12955,1548392400000,0.032627,hold
12956,1548396000000,0.03259,hold
12957,1548399600000,0.032603,hold
12958,1548403200000,0.032445,hold
12959,1548406800000,0.032497,hold
12960,1548410400000,0.032488,hold
12961,1548414000000,0.032468,hold
12962,1548417600000,0.032626,hold
12963,1548421200000,0.032589,hold
12964,1548424800000,0.032489,hold
12965,1548428400000,0.03249,hold
12966,1548432000000,0.032434,hold
12967,1548435600000,0.032374,hold
12968,1548439200000,0.032405,hold
12969,1548442800000,0.032423,hold
12970,1548446400000,0.032358,hold
12971,1548450000000,0.032317,hold
12972,1548453600000,0.032344,hold
12973,1548457200000,0.032316,hold
12974,1548460800000,0.032299,hold
12975,1548464400000,0.032293,hold
12976,1548468000000,0.032315,hold
12977,1548471600000,0.032372,hold
12978,1548475200000,0.032391,hold
12979,1548478800000,0.03237,hold
12980,1548482400000,0.032413,hold
12981,1548486000000,0.032434,hold
12982,1548489600000,0.032287,hold
12983,1548493200000,0.032314,hold
12984,1548496800000,0.032347,hold
12985,1548500400000,0.032377,hold
12986,1548504000000,0.032385,hold
12987,1548507600000,0.032381,hold
12988,1548511200000,0.032389,hold
12989,1548514800000,0.032356,hold
12990,1548518400000,0.032445,hold
12991,1548522000000,0.0325,hold
12992,1548525600000,0.032489,hold
12993,1548529200000,0.032463,hold
12994,1548532800000,0.032421,hold
12995,1548536400000,0.032382,hold
12996,1548540000000,0.032364,hold
12997,1548543600000,0.032335,hold
12998,1548547200000,0.032341,hold
12999,1548550800000,0.032274,hold
13000,1548554400000,0.03229,hold
13001,1548558000000,0.03231,hold
13002,1548561600000,0.032236,hold
13003,1548565200000,0.032207,hold
13004,1548568800000,0.03225,hold
13005,1548572400000,0.032249,hold
13006,1548576000000,0.03232,hold
13007,1548579600000,0.032241,hold
13008,1548583200000,0.0322,hold
13009,1548586800000,0.032123,hold
13010,1548590400000,0.032185,hold
13011,1548594000000,0.032107,hold
13012,1548597600000,0.032032,hold
13013,1548601200000,0.031882,hold
13014,1548604800000,0.031879,hold
13015,1548608400000,0.032002,hold
13016,1548612000000,0.031991,hold
13017,1548615600000,0.031967,hold
13018,1548619200000,0.031882,hold
13019,1548622800000,0.031887,hold
13020,1548626400000,0.031832,hold
13021,1548630000000,0.031811,hold
13022,1548633600000,0.031562,hold
13023,1548637200000,0.031597,hold
13024,1548640800000,0.031324,hold
13025,1548644400000,0.031319,hold
13026,1548648000000,0.030961,hold
13027,1548651600000,0.031036,hold
13028,1548655200000,0.031044,hold
13029,1548658800000,0.031085,hold
13030,1548662400000,0.030974,hold
13031,1548666000000,0.03092,hold
13032,1548669600000,0.030872,hold
13033,1548673200000,0.030813,hold
13034,1548676800000,0.030326,hold
13035,1548680400000,0.030282,hold
13036,1548684000000,0.030386,hold
13037,1548687600000,0.030262,hold
13038,1548691200000,0.030164,hold
13039,1548694800000,0.03009,hold
13040,1548698400000,0.030132,hold
13041,1548702000000,0.0304,hold
13042,1548705600000,0.030408,hold
13043,1548709200000,0.030335,hold
13044,1548712800000,0.030294,hold
13045,1548716400000,0.030632,hold
13046,1548720000000,0.030718,hold
13047,1548723600000,0.030547,hold
13048,1548727200000,0.030508,hold
13049,1548730800000,0.030511,hold
13050,1548734400000,0.030511,hold
13051,1548738000000,0.030504,hold
13052,1548741600000,0.030394,hold
13053,1548745200000,0.030442,hold
13054,1548748800000,0.030617,hold
13055,1548752400000,0.030698,hold
13056,1548756000000,0.030771,hold
13057,1548759600000,0.030808,hold
13058,1548763200000,0.030652,hold
13059,1548766800000,0.030671,hold
13060,1548770400000,0.030822,hold
13061,1548774000000,0.030848,hold
13062,1548777600000,0.030825,hold
13063,1548781200000,0.030828,hold
13064,1548784800000,0.030753,hold
13065,1548788400000,0.030784,hold
13066,1548792000000,0.030778,hold
13067,1548795600000,0.030776,hold
13068,1548799200000,0.03074,hold
13069,1548802800000,0.030683,hold
13070,1548806400000,0.03062,hold
13071,1548810000000,0.030612,hold
13072,1548813600000,0.03059,hold
13073,1548817200000,0.030638,hold
13074,1548820800000,0.030632,hold
13075,1548824400000,0.030626,hold
13076,1548828000000,0.030596,hold
13077,1548831600000,0.030601,hold
13078,1548835200000,0.030647,hold
13079,1548838800000,0.030655,hold
13080,1548842400000,0.030593,hold
13081,1548846000000,0.030604,hold
13082,1548849600000,0.03057,hold
13083,1548853200000,0.031144,hold
13084,1548856800000,0.031451,hold
13085,1548860400000,0.031451,hold
13086,1548864000000,0.031402,hold
13087,1548867600000,0.031279,hold
13088,1548871200000,0.031341,hold
13089,1548874800000,0.031345,hold
13090,1548878400000,0.03129,hold
13091,1548882000000,0.031206,hold
13092,1548885600000,0.031259,hold
13093,1548889200000,0.031264,hold
13094,1548892800000,0.031317,hold
13095,1548896400000,0.031654,hold
13096,1548900000000,0.031621,hold
13097,1548903600000,0.031507,hold
13098,1548907200000,0.031454,hold
13099,1548910800000,0.03146,hold
13100,1548914400000,0.031406,hold
13101,1548918000000,0.0314,hold
13102,1548921600000,0.031409,hold
13103,1548925200000,0.031302,hold
13104,1548928800000,0.031091,hold
13105,1548932400000,0.031119,hold
13106,1548936000000,0.031132,hold
13107,1548939600000,0.031133,hold
13108,1548943200000,0.031077,hold
13109,1548946800000,0.030853,hold
13110,1548950400000,0.030996,hold
13111,1548954000000,0.03095,hold
13112,1548957600000,0.03098,hold
13113,1548961200000,0.030908,hold
13114,1548964800000,0.03094,hold
13115,1548968400000,0.031026,hold
13116,1548972000000,0.03095,hold
13117,1548975600000,0.031028,hold
13118,1548979200000,0.031006,hold
13119,1548982800000,0.030871,hold
13120,1548986400000,0.030513,hold
13121,1548990000000,0.030613,hold
13122,1548993600000,0.030697,hold
13123,1548997200000,0.030628,hold
13124,1549000800000,0.030668,hold
13125,1549004400000,0.030694,hold
13126,1549008000000,0.030569,hold
13127,1549011600000,0.030792,hold
13128,1549015200000,0.030789,hold
13129,1549018800000,0.030828,hold
13130,1549022400000,0.030892,hold
13131,1549026000000,0.030877,hold
13132,1549029600000,0.030915,hold
13133,1549033200000,0.030914,hold
13134,1549036800000,0.030826,hold
13135,1549040400000,0.030699,hold
13136,1549044000000,0.030749,hold
13137,1549047600000,0.030767,hold
13138,1549051200000,0.030728,hold
13139,1549054800000,0.030785,hold
13140,1549058400000,0.030826,hold
13141,1549062000000,0.030837,hold
13142,1549065600000,0.030828,hold
13143,1549069200000,0.030941,hold
13144,1549072800000,0.030903,hold
13145,1549076400000,0.030851,hold
13146,1549080000000,0.030896,hold
13147,1549083600000,0.030916,hold
13148,1549087200000,0.030952,hold
13149,1549090800000,0.030819,hold
13150,1549094400000,0.03084,hold
13151,1549098000000,0.030889,hold
13152,1549101600000,0.030999,hold
13153,1549105200000,0.031,hold
13154,1549108800000,0.03103,hold
13155,1549112400000,0.03105,hold
13156,1549116000000,0.031065,hold
13157,1549119600000,0.031083,hold
13158,1549123200000,0.031003,hold
13159,1549126800000,0.031069,hold
13160,1549130400000,0.031052,hold
13161,1549134000000,0.031042,hold
13162,1549137600000,0.031092,hold
13163,1549141200000,0.03103,hold
13164,1549144800000,0.031051,hold
13165,1549148400000,0.031086,hold
13166,1549152000000,0.03152,hold
13167,1549155600000,0.03152,hold
13168,1549159200000,0.031506,hold
13169,1549162800000,0.03155,hold
13170,1549166400000,0.031513,hold
13171,1549170000000,0.031533,hold
13172,1549173600000,0.03152,hold
13173,1549177200000,0.031446,hold
13174,1549180800000,0.031429,hold
13175,1549184400000,0.031265,hold
13176,1549188000000,0.031272,hold
13177,1549191600000,0.031232,hold
13178,1549195200000,0.03122,hold
13179,1549198800000,0.031205,hold
13180,1549202400000,0.031158,hold
13181,1549206000000,0.031078,hold
13182,1549209600000,0.031056,hold
13183,1549213200000,0.031129,hold
13184,1549216800000,0.031064,hold
13185,1549220400000,0.031026,hold
13186,1549224000000,0.031069,hold
13187,1549227600000,0.03098,hold
13188,1549231200000,0.030953,hold
13189,1549234800000,0.031153,hold
13190,1549238400000,0.031038,hold
13191,1549242000000,0.030982,hold
13192,1549245600000,0.030877,hold
13193,1549249200000,0.030965,hold
13194,1549252800000,0.031016,hold
13195,1549256400000,0.03105,hold
13196,1549260000000,0.030982,hold
13197,1549263600000,0.03107,hold
13198,1549267200000,0.031019,hold
13199,1549270800000,0.031256,hold
13200,1549274400000,0.031083,hold
13201,1549278000000,0.031078,hold
13202,1549281600000,0.03105,hold
13203,1549285200000,0.031121,hold
13204,1549288800000,0.03111,hold
13205,1549292400000,0.031162,hold
13206,1549296000000,0.031144,hold
13207,1549299600000,0.031115,hold
13208,1549303200000,0.031137,hold
13209,1549306800000,0.031132,hold
13210,1549310400000,0.03117,hold
13211,1549314000000,0.031228,hold
13212,1549317600000,0.031138,hold
13213,1549321200000,0.031128,hold
13214,1549324800000,0.031082,hold
13215,1549328400000,0.031058,hold
13216,1549332000000,0.031063,hold
13217,1549335600000,0.030977,hold
13218,1549339200000,0.030982,hold
13219,1549342800000,0.030996,hold
13220,1549346400000,0.030957,hold
13221,1549350000000,0.030961,hold
13222,1549353600000,0.031068,hold
13223,1549357200000,0.031054,hold
13224,1549360800000,0.031106,hold
13225,1549364400000,0.03104,hold
13226,1549368000000,0.031035,hold
13227,1549371600000,0.03102,hold
13228,1549375200000,0.031025,hold
13229,1549378800000,0.03102,hold
13230,1549382400000,0.0309,hold
13231,1549386000000,0.030855,hold
13232,1549389600000,0.030882,hold
13233,1549393200000,0.030848,hold
13234,1549396800000,0.030855,hold
13235,1549400400000,0.030953,hold
13236,1549404000000,0.031009,hold
13237,1549407600000,0.030992,hold
13238,1549411200000,0.030915,hold
13239,1549414800000,0.030834,hold
13240,1549418400000,0.030169,hold
13241,1549422000000,0.030234,hold
13242,1549425600000,0.030229,hold
13243,1549429200000,0.030244,hold
13244,1549432800000,0.030203,hold
13245,1549436400000,0.030313,hold
13246,1549440000000,0.030293,hold
13247,1549443600000,0.030273,hold
13248,1549447200000,0.030208,hold
13249,1549450800000,0.030229,hold
13250,1549454400000,0.030182,hold
13251,1549458000000,0.030264,hold
13252,1549461600000,0.030229,hold
13253,1549465200000,0.030169,hold
13254,1549468800000,0.030434,hold
13255,1549472400000,0.030608,hold
13256,1549476000000,0.030595,hold
13257,1549479600000,0.030551,hold
13258,1549483200000,0.030561,hold
13259,1549486800000,0.030583,hold
13260,1549490400000,0.03064,hold
13261,1549494000000,0.030864,hold
13262,1549497600000,0.030705,hold
13263,1549501200000,0.030729,hold
13264,1549504800000,0.030909,hold
13265,1549508400000,0.03082,hold
13266,1549512000000,0.030867,hold
13267,1549515600000,0.030757,hold
13268,1549519200000,0.030788,hold
13269,1549522800000,0.030809,hold
13270,1549526400000,0.030889,hold
13271,1549530000000,0.030874,hold
13272,1549533600000,0.030925,hold
13273,1549537200000,0.030967,hold
13274,1549540800000,0.030828,hold
13275,1549544400000,0.030776,hold
13276,1549548000000,0.030785,hold
13277,1549551600000,0.030742,hold
13278,1549555200000,0.030782,hold
13279,1549558800000,0.030707,hold
13280,1549562400000,0.030688,hold
13281,1549566000000,0.03066,hold
13282,1549569600000,0.030713,hold
13283,1549573200000,0.030774,hold
13284,1549576800000,0.030747,hold
13285,1549580400000,0.03074,hold
13286,1549584000000,0.030738,hold
13287,1549587600000,0.030723,hold
13288,1549591200000,0.030721,hold
13289,1549594800000,0.030612,hold
13290,1549598400000,0.030767,hold
13291,1549602000000,0.030742,hold
13292,1549605600000,0.030844,hold
13293,1549609200000,0.030827,hold
13294,1549612800000,0.030792,hold
13295,1549616400000,0.030943,hold
13296,1549620000000,0.031471,hold
13297,1549623600000,0.031585,hold
13298,1549627200000,0.031567,hold
13299,1549630800000,0.03151,hold
13300,1549634400000,0.031601,hold
13301,1549638000000,0.031517,hold
13302,1549641600000,0.032119,hold
13303,1549645200000,0.03233,hold
13304,1549648800000,0.032614,hold
13305,1549652400000,0.032481,hold
13306,1549656000000,0.032633,hold
13307,1549659600000,0.032476,hold
13308,1549663200000,0.032652,hold
13309,1549666800000,0.032431,hold
13310,1549670400000,0.032578,hold
13311,1549674000000,0.032594,hold
13312,1549677600000,0.032429,hold
13313,1549681200000,0.032462,hold
13314,1549684800000,0.032431,hold
13315,1549688400000,0.032497,hold
13316,1549692000000,0.032448,hold
13317,1549695600000,0.032435,hold
13318,1549699200000,0.032524,hold
13319,1549702800000,0.032478,hold
13320,1549706400000,0.032485,hold
13321,1549710000000,0.032627,hold
13322,1549713600000,0.032617,hold
13323,1549717200000,0.032576,hold
13324,1549720800000,0.032631,hold
13325,1549724400000,0.032725,hold
13326,1549728000000,0.032579,hold
13327,1549731600000,0.032587,hold
13328,1549735200000,0.032449,hold
13329,1549738800000,0.032518,hold
13330,1549742400000,0.032597,hold
13331,1549746000000,0.032575,hold
13332,1549749600000,0.032604,hold
13333,1549753200000,0.032578,hold
13334,1549756800000,0.032528,hold
13335,1549760400000,0.032455,hold
13336,1549764000000,0.032566,hold
13337,1549767600000,0.032558,hold
13338,1549771200000,0.032564,hold
13339,1549774800000,0.032585,hold
13340,1549778400000,0.032693,hold
13341,1549782000000,0.032142,hold
13342,1549785600000,0.03221,hold
13343,1549789200000,0.032157,hold
13344,1549792800000,0.032248,hold
13345,1549796400000,0.032289,hold
13346,1549800000000,0.032234,hold
13347,1549803600000,0.032238,hold
13348,1549807200000,0.032246,hold
13349,1549810800000,0.032226,hold
13350,1549814400000,0.032196,hold
13351,1549818000000,0.032459,hold
13352,1549821600000,0.032496,hold
13353,1549825200000,0.032507,hold
13354,1549828800000,0.032488,hold
13355,1549832400000,0.032492,hold
13356,1549836000000,0.032525,hold
13357,1549839600000,0.033263,hold
13358,1549843200000,0.034,hold
13359,1549846800000,0.033224,hold
13360,1549850400000,0.03326,hold
13361,1549854000000,0.033214,hold
13362,1549857600000,0.0332,hold
13363,1549861200000,0.033202,hold
13364,1549864800000,0.033004,hold
13365,1549868400000,0.033194,hold
13366,1549872000000,0.033182,hold
13367,1549875600000,0.033168,hold
13368,1549879200000,0.03318,hold
13369,1549882800000,0.033155,hold
13370,1549886400000,0.03323,hold
13371,1549890000000,0.033488,hold
13372,1549893600000,0.033501,hold
13373,1549897200000,0.033654,hold
13374,1549900800000,0.033296,hold
13375,1549904400000,0.033257,hold
13376,1549908000000,0.033471,hold
13377,1549911600000,0.033385,hold
13378,1549915200000,0.03336,hold
13379,1549918800000,0.033448,hold
13380,1549922400000,0.033279,hold
13381,1549926000000,0.033363,hold
13382,1549929600000,0.03329,hold
13383,1549933200000,0.033087,hold
13384,1549936800000,0.033134,hold
13385,1549940400000,0.033154,hold
13386,1549944000000,0.033297,hold
13387,1549947600000,0.033344,hold
13388,1549951200000,0.033324,hold
13389,1549954800000,0.033392,hold
13390,1549958400000,0.033453,hold
13391,1549962000000,0.033366,hold
13392,1549965600000,0.033323,hold
13393,1549969200000,0.033343,hold
13394,1549972800000,0.033384,hold
13395,1549976400000,0.033444,hold
13396,1549980000000,0.033341,hold
13397,1549983600000,0.033231,hold
13398,1549987200000,0.033193,hold
13399,1549990800000,0.033247,hold
13400,1549994400000,0.033276,hold
13401,1549998000000,0.03354,hold
13402,1550001600000,0.033681,hold
13403,1550005200000,0.033781,hold
13404,1550008800000,0.033489,hold
13405,1550012400000,0.033595,hold
13406,1550016000000,0.033711,hold
13407,1550019600000,0.033751,hold
13408,1550023200000,0.03366,hold
13409,1550026800000,0.033788,hold
13410,1550030400000,0.033896,hold
13411,1550034000000,0.033869,hold
13412,1550037600000,0.034017,hold
13413,1550041200000,0.03422,hold
13414,1550044800000,0.034049,hold
13415,1550048400000,0.034001,hold
13416,1550052000000,0.033972,hold
13417,1550055600000,0.033987,hold
13418,1550059200000,0.034036,hold
13419,1550062800000,0.034017,hold
13420,1550066400000,0.033987,hold
13421,1550070000000,0.033755,hold
13422,1550073600000,0.033672,hold
13423,1550077200000,0.033783,hold
13424,1550080800000,0.033723,hold
13425,1550084400000,0.033723,hold
13426,1550088000000,0.033644,hold
13427,1550091600000,0.033692,hold
13428,1550095200000,0.033773,hold
13429,1550098800000,0.033749,hold
13430,1550102400000,0.033771,hold
13431,1550106000000,0.03415,hold
13432,1550109600000,0.034122,hold
13433,1550113200000,0.034093,hold
13434,1550116800000,0.034138,hold
13435,1550120400000,0.034306,hold
13436,1550124000000,0.033831,hold
13437,1550127600000,0.033916,hold
13438,1550131200000,0.033804,hold
13439,1550134800000,0.033865,hold
13440,1550138400000,0.033852,hold
13441,1550142000000,0.033742,hold
13442,1550145600000,0.033671,hold
13443,1550149200000,0.033769,hold
13444,1550152800000,0.0338,hold
13445,1550156400000,0.033753,hold
13446,1550160000000,0.03391,hold
13447,1550163600000,0.033809,hold
13448,1550167200000,0.033759,hold
13449,1550170800000,0.033738,hold
13450,1550174400000,0.033696,hold
13451,1550178000000,0.033657,hold
13452,1550181600000,0.033741,hold
13453,1550185200000,0.033685,hold
13454,1550188800000,0.033531,hold
13455,1550192400000,0.033585,hold
13456,1550196000000,0.033601,hold
13457,1550199600000,0.033651,hold
13458,1550203200000,0.033708,hold
13459,1550206800000,0.033873,hold
13460,1550210400000,0.033848,hold
13461,1550214000000,0.033928,hold
13462,1550217600000,0.03389,hold
13463,1550221200000,0.033865,hold
13464,1550224800000,0.033856,hold
13465,1550228400000,0.033868,hold
13466,1550232000000,0.03381,hold
13467,1550235600000,0.033822,hold
13468,1550239200000,0.03392,hold
13469,1550242800000,0.033761,hold
13470,1550246400000,0.033793,hold
13471,1550250000000,0.033752,hold
13472,1550253600000,0.033703,hold
13473,1550257200000,0.033725,hold
13474,1550260800000,0.033698,hold
13475,1550264400000,0.033667,hold
13476,1550268000000,0.033746,hold
13477,1550271600000,0.033731,hold
13478,1550275200000,0.033769,hold
13479,1550278800000,0.033813,hold
13480,1550282400000,0.033796,hold
13481,1550286000000,0.033822,hold
13482,1550289600000,0.033794,hold
13483,1550293200000,0.033833,hold
13484,1550296800000,0.033827,hold
13485,1550300400000,0.033897,hold
13486,1550304000000,0.033894,hold
13487,1550307600000,0.033915,hold
13488,1550311200000,0.033856,hold
13489,1550314800000,0.03385,hold
13490,1550318400000,0.033902,hold
13491,1550322000000,0.033899,hold
13492,1550325600000,0.033895,hold
13493,1550329200000,0.034005,hold
13494,1550332800000,0.033979,hold
13495,1550336400000,0.033963,hold
13496,1550340000000,0.033876,hold
13497,1550343600000,0.033869,hold
13498,1550347200000,0.033921,hold
13499,1550350800000,0.03406,hold
13500,1550354400000,0.034016,hold
13501,1550358000000,0.034017,hold
13502,1550361600000,0.033922,hold
13503,1550365200000,0.033939,hold
13504,1550368800000,0.03389,hold
13505,1550372400000,0.033945,hold
13506,1550376000000,0.033953,hold
13507,1550379600000,0.03394,hold
13508,1550383200000,0.033965,hold
13509,1550386800000,0.034013,hold
13510,1550390400000,0.034094,hold
13511,1550394000000,0.03415,hold
13512,1550397600000,0.034252,hold
13513,1550401200000,0.034907,hold
13514,1550404800000,0.035022,hold
13515,1550408400000,0.034626,hold
13516,1550412000000,0.034764,hold
13517,1550415600000,0.034945,hold
13518,1550419200000,0.03482,hold
13519,1550422800000,0.035048,hold
13520,1550426400000,0.035385,hold
13521,1550430000000,0.035258,hold
13522,1550433600000,0.035617,hold
13523,1550437200000,0.035765,hold
13524,1550440800000,0.036028,hold
13525,1550444400000,0.036712,hold
13526,1550448000000,0.036478,hold
13527,1550451600000,0.036426,hold
13528,1550455200000,0.036516,hold
13529,1550458800000,0.036882,hold
13530,1550462400000,0.037006,hold
13531,1550466000000,0.036916,hold
13532,1550469600000,0.037062,hold
13533,1550473200000,0.036909,hold
13534,1550476800000,0.036689,hold
13535,1550480400000,0.036778,hold
13536,1550484000000,0.037095,hold
13537,1550487600000,0.03705,hold
13538,1550491200000,0.0375,hold
13539,1550494800000,0.038189,hold
13540,1550498400000,0.037971,hold
13541,1550502000000,0.03756,hold
13542,1550505600000,0.03772,hold
13543,1550509200000,0.03738,hold
13544,1550512800000,0.037331,hold
13545,1550516400000,0.037401,hold
13546,1550520000000,0.037282,hold
13547,1550523600000,0.037142,hold
13548,1550527200000,0.036681,hold
13549,1550530800000,0.036996,hold
13550,1550534400000,0.037394,hold
13551,1550538000000,0.037914,hold
13552,1550541600000,0.037557,hold
13553,1550545200000,0.037428,hold
13554,1550548800000,0.037577,hold
13555,1550552400000,0.03748,hold
13556,1550556000000,0.037553,hold
